xref,seg_layer,nverts,closed,wkt
SEGMENTATION-ZONE 1-2,E4S.19,2,0,"LINESTRING(5488.9384 54647.7074, 5486.5993 54649.5858)"
SEGMENTATION-ZONE 1-2,E4S.21,2,0,"LINESTRING(5521.8263 54621.3566, 5546.0046 54601.9451)"
SEGMENTATION-ZONE 1-2,TEPA.1,4,0,"LINESTRING(4948.4617 55426.4559, 4948.4090 55426.4930, 4508.5407 55779.5900, 4500.6943 55785.8818)"
SEGMENTATION-ZONE 1-2,TEPA.1,5,0,"LINESTRING(4446.2018 55626.8593, 4471.5087 55658.4145, 4497.1315 55690.2621, 4504.0134 55696.0140, 4527.0455 55715.8930)"
SEGMENTATION-ZONE 1-2,TEPA.1,4,0,"LINESTRING(4474.9978 55603.6662, 4525.2376 55666.2707, 4532.8147 55672.5226, 4563.7235 55684.8064)"
SEGMENTATION-ZONE 1-2,TE2.2,11,0,"LINESTRING(5143.4430 55113.2370, 5159.1680 55132.9363, 5167.9808 55144.7976, 5176.7763 55174.3177, 5160.0121 55200.0562, 5150.1060 55211.4780, 5138.9117 55222.1494, 5091.5059 55257.6988, 5015.8313 55318.5126, 4943.6603 55376.1312, 4935.6747 55382.6862)"
SEGMENTATION-ZONE 1-2,TE2.3,5,0,"LINESTRING(5034.4122 54986.6579, 5039.3731 55000.5856, 5029.2033 55045.7363, 4966.8505 55095.8797, 4966.1832 55096.4855)"
SEGMENTATION-ZONE 1-2,TE2.2,6,0,"LINESTRING(5136.8480 55054.7069, 5184.0417 55113.2475, 5204.6503 55133.9536, 5230.0027 55133.3238, 5244.2788 55127.3883, 5257.2686 55120.2053)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5167.9561 55237.3061, 5180.6074 55229.7663, 5194.4881 55225.7182, 5205.0486 55221.2171, 5237.6146 55241.0452)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5282.1232 55145.3452, 5271.4836 55157.1454, 5261.5530 55170.9278, 5256.3304 55187.9847, 5269.1931 55215.7312)"
SEGMENTATION-ZONE 1-2,TE2.2,9,0,"LINESTRING(5674.3970 54827.4433, 5690.6371 54815.7755, 5706.8399 54804.1004, 5721.5047 54794.1602, 5757.4086 54783.4830, 5773.8887 54792.8846, 5787.8910 54805.7983, 5796.8877 54814.5161, 5805.3048 54823.7077)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5588.2254 54859.2043, 5604.5260 54843.5688, 5620.8267 54827.9332, 5623.2394 54811.7868, 5614.0096 54800.3120)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5343.0542 55056.7358, 5359.1335 55041.0455, 5375.4042 55025.3577, 5377.3476 55008.4306, 5368.1281 54996.9283)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5458.1518 54963.6997, 5441.4220 54975.0401, 5422.7440 54987.7650, 5405.6360 54985.6836, 5396.5501 54974.2828)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(5642.9889 54777.6120, 5652.0216 54788.8845, 5669.0775 54790.6713, 5682.9005 54779.5738, 5695.2037 54766.6215)"
SEGMENTATION-ZONE 1-2,TE2.2,8,0,"LINESTRING(6150.6589 54448.0124, 6163.0433 54439.7611, 6171.7327 54435.2356, 6181.1193 54431.4036, 6198.6256 54429.9325, 6215.4919 54438.9161, 6223.3346 54445.0166, 6223.6248 54445.3256)"
SEGMENTATION-ZONE 1-2,TE2.2,6,0,"LINESTRING(6249.0472 54411.7237, 6248.9731 54411.5931, 6245.6664 54402.5138, 6243.6152 54392.8699, 6247.9231 54376.9316, 6256.6800 54373.0059)"
SEGMENTATION-ZONE 1-2,TE2.2,3,0,"LINESTRING(6312.3000 54319.1862, 6296.8027 54321.7144, 6308.2515 54312.4405)"
SEGMENTATION-ZONE 1-2,TE2.1,2,0,"LINESTRING(6405.5882 54330.6068, 6429.1458 54327.0161)"
SEGMENTATION-ZONE 1-2,TE2.1,2,0,"LINESTRING(6400.8002 54299.8176, 6424.3657 54296.1479)"
SEGMENTATION-ZONE 1-2,TE2.2,9,0,"LINESTRING(6430.8061 54044.7574, 6436.1513 54053.1993, 6441.4823 54061.6266, 6446.5688 54070.1664, 6453.7070 54088.3501, 6456.9608 54107.3280, 6455.7556 54127.4072, 6450.8216 54145.0324, 6424.4548 54181.0432)"
SEGMENTATION-ZONE 1-2,TE2.1,2,0,"LINESTRING(6539.0651 54204.1185, 6547.6698 54181.9101)"
SEGMENTATION-ZONE 1-2,TE2.1,2,0,"LINESTRING(6568.1670 54215.4663, 6576.7001 54193.2300)"
SEGMENTATION-ZONE 1-2,TE2.2,5,0,"LINESTRING(6583.2485 54096.5792, 6588.1296 54092.7095, 6597.7255 54078.4597, 6585.2887 54088.5855, 6580.0253 54092.7542)"
SEGMENTATION-ZONE 1-2,TE3.1,2,0,"LINESTRING(6935.8607 53904.8873, 6959.4274 53901.3387)"
SEGMENTATION-ZONE 1-2,TE3.1,2,0,"LINESTRING(6931.0798 53874.0969, 6954.6347 53870.4725)"
SEGMENTATION-ZONE 1-2,TE3.1,2,0,"LINESTRING(7069.2783 53778.3668, 7077.9209 53756.1153)"
SEGMENTATION-ZONE 1-2,TE3.1,2,0,"LINESTRING(7098.3783 53789.7195, 7107.2902 53766.6196)"
SEGMENTATION-ZONE 1-2,TE3.2,3,0,"LINESTRING(7110.8264 53667.8712, 7121.4284 53659.3801, 7116.3523 53672.0410)"
SEGMENTATION-ZONE 1-2,TE3.2,4,0,"LINESTRING(7240.5683 53650.6208, 7229.3310 53639.9271, 7205.2784 53623.5471, 7188.3156 53624.1578)"
SEGMENTATION-ZONE 1-2,TE3.2,7,0,"LINESTRING(7268.8128 53632.6521, 7260.9649 53619.9951, 7254.2731 53606.6780, 7247.9392 53588.4782, 7253.2319 53571.1451, 7268.3011 53551.7555, 7309.1114 53515.0301)"
SEGMENTATION-ZONE 1-2,TE3.2,8,0,"LINESTRING(7169.1078 53508.4648, 7176.9723 53516.2411, 7188.6522 53525.6815, 7205.2112 53535.5496, 7222.9724 53533.5988, 7243.5068 53524.5248, 7257.9094 53515.5281, 7290.3123 53491.7117)"
SEGMENTATION-ZONE 1-2,TE3.2,11,0,"LINESTRING(7607.2484 53275.3070, 7623.3208 53263.4543, 7639.6274 53252.1598, 7652.6574 53244.9453, 7666.0779 53237.6197, 7675.0824 53233.6231, 7684.2348 53230.5726, 7700.8052 53236.4329, 7709.4192 53241.6753, 7720.7582 53251.1122, 7731.5184 53261.4574)"
SEGMENTATION-ZONE 1-2,TE3.2,6,0,"LINESTRING(8239.4378 52777.0819, 8241.1107 52776.3577, 8266.9802 52768.1591, 8295.7278 52769.7131, 8322.0673 52781.5047, 8333.0013 52790.6095)"
SEGMENTATION-ZONE 1-2,TE3.2,3,0,"LINESTRING(8289.7123 52727.4230, 8322.8412 52740.3425, 8360.7697 52764.5273)"
SEGMENTATION-ZONE 1-2,TE3.3,21,0,"LINESTRING(8099.6991 52646.6510, 8099.0301 52645.8785, 8091.2158 52634.8895, 8088.9335 52621.3431, 8088.4218 52573.2429, 8106.0317 52409.2923, 8107.6679 52394.4324, 8111.6992 52381.9915, 8160.7139 52344.2018, 8108.7105 52249.2906, 8038.3661 52330.7369, 8078.0657 52378.3687, 8079.3087 52391.3918, 8076.0370 52421.3281, 8069.5142 52480.8232, 8061.8111 52540.2292, 8056.0934 52569.6127, 8053.2418 52584.4567, 8049.2208 52602.9836, 8043.5486 52610.3079, 8036.4192 52617.1032)"
SEGMENTATION-ZONE 1-2,TE3.3,4,0,"LINESTRING(7754.1306 52446.9930, 7755.3674 52431.4268, 7763.6209 52424.7773, 7778.8937 52426.9733)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7981.4625 52651.7689, 7998.8396 52652.7824)"
SEGMENTATION-ZONE 1-2,TE3.3,4,0,"LINESTRING(7965.4053 52665.3891, 7963.4959 52682.3203, 7959.6498 52685.3211, 7949.8902 52684.2591)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7937.2562 52694.3031, 7936.2764 52704.0687)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7862.9434 52763.0997, 7853.1807 52762.0346)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7840.6460 52772.0123, 7839.5935 52781.8590)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7782.1861 52671.3081, 7785.4864 52663.1090)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7758.0680 52685.1247, 7766.7515 52683.6747)"
SEGMENTATION-ZONE 1-2,TE3.3,9,0,"LINESTRING(7711.0763 52881.8714, 7698.2578 52889.5391, 7691.5712 52893.0486, 7664.7317 52893.6304, 7649.6631 52885.8361, 7642.8756 52878.0300, 7638.7282 52872.2751, 7635.5485 52857.9995, 7550.3801 52752.7042)"
SEGMENTATION-ZONE 1-2,TE3.3,9,1,"POLYGON((7593.0905 52968.1260, 7615.8330 52950.8917, 7621.5527 52936.5364, 7615.1080 52923.0173, 7591.4016 52920.2656, 7558.7784 52939.6822, 7550.4957 52958.5874, 7553.4930 52970.4006, 7571.9543 52973.9325, 7593.0905 52968.1260))"
SEGMENTATION-ZONE 1-2,TE3.3,7,0,"LINESTRING(7465.3686 53010.5574, 7473.6609 53005.0746, 7478.8163 53002.7965, 7501.1777 52999.9247, 7516.4538 53009.6332, 7513.7989 53028.1649, 7507.6190 53037.7861)"
SEGMENTATION-ZONE 1-2,TE3.3,4,0,"LINESTRING(6919.1594 53260.8601, 6981.7654 53338.8376, 7006.8078 53370.0286, 7026.2482 53394.2421)"
SEGMENTATION-ZONE 1-2,TE3.3,10,0,"LINESTRING(6823.3874 53731.4844, 6817.4569 53723.5264, 6812.0254 53715.2796, 6807.2674 53706.6583, 6803.0457 53697.6546, 6797.1002 53679.3681, 6803.3250 53662.2632, 6815.6113 53646.5481, 6822.0053 53639.5736, 6836.6840 53626.1243)"
SEGMENTATION-ZONE 1-2,TE3.3,9,0,"LINESTRING(6751.7323 53464.9032, 6776.7859 53496.1180, 6789.3319 53511.7302, 6798.8041 53523.5288, 6797.3379 53534.8078, 6781.6822 53547.3564, 6758.1715 53566.1673, 6731.2249 53587.7119, 6721.7126 53606.1483)"
SEGMENTATION-ZONE 1-2,TE2.3,5,0,"LINESTRING(6369.0240 54012.8177, 6369.2893 54012.6791, 6395.1936 54013.7191, 6410.8914 54024.2003, 6425.7695 54038.7514)"
SEGMENTATION-ZONE 1-2,TE2.3,9,1,"POLYGON((6180.6443 54109.4826, 6288.7504 54022.9083, 6319.2628 53991.9060, 6286.3144 53950.8587, 6250.5797 53973.3991, 6105.4215 54089.9329, 6075.7746 54120.0565, 6108.7279 54161.1042, 6144.5453 54138.6723, 6180.6443 54109.4826))"
SEGMENTATION-ZONE 1-2,TE2.3,3,0,"LINESTRING(6142.4507 54271.9368, 6138.0141 54258.8607, 6152.4019 54187.4771)"
SEGMENTATION-ZONE 1-2,TE2.3,9,0,"LINESTRING(6108.8018 54303.8737, 6089.6255 54284.0655, 6035.5761 54278.1239, 5993.0419 54304.7648, 5723.0456 54522.4536, 5703.2789 54546.9242, 5682.3196 54572.4654, 5680.0902 54592.8823, 5680.0902 54592.8823)"
SEGMENTATION-ZONE 1-2,TE2.3,8,1,"POLYGON((5909.0046 54327.3507, 5971.1292 54277.4745, 6000.7789 54247.3462, 5967.8245 54206.2995, 5932.0048 54228.7342, 5869.8722 54278.6174, 5840.2262 54308.7419, 5873.1806 54349.7886, 5909.0046 54327.3507))"
SEGMENTATION-ZONE 1-2,TE2.3,7,0,"LINESTRING(5622.5381 54521.1981, 5642.9600 54523.4388, 5672.1345 54508.3943, 5700.5056 54494.3915, 5736.1123 54465.8091, 5765.8048 54435.6584, 5767.5258 54401.5918)"
SEGMENTATION-ZONE 1-2,TE2.3,4,0,"LINESTRING(5573.3055 54592.9234, 5586.2920 54585.8775, 5613.6135 54588.7981, 5624.8111 54598.4615)"
SEGMENTATION-ZONE 1-2,TE2.3,2,0,"LINESTRING(5543.5575 54585.9774, 5069.1149 54966.8591)"
SEGMENTATION-ZONE 1-2,TE2.3,5,0,"LINESTRING(5177.6372 54978.4729, 5144.4545 54937.0955, 5094.4959 54977.1465, 5092.1437 54999.1102, 5109.2899 55020.6426)"
SEGMENTATION-ZONE 1-2,TE3.2,3,0,"LINESTRING(6840.3532 53893.6788, 6826.7445 53895.9613, 6837.5420 53887.3767)"
SEGMENTATION-ZONE 1-2,TE3.3,2,0,"LINESTRING(7856.7359 52606.0840, 7863.7589 52605.7112)"
SEGMENTATION-ZONE 1-2,E4N.1,2,0,"LINESTRING(5377.1107 54948.6076, 5378.2804 54947.6685)"
SEGMENTATION-ZONE 1-2,E4N.2,2,0,"LINESTRING(5382.9644 54943.9067, 5413.3759 54919.4907)"
SEGMENTATION-ZONE 1-2,E4N.3,2,0,"LINESTRING(5418.0485 54915.7391, 5446.9059 54892.5699)"
SEGMENTATION-ZONE 1-2,E4N.4,2,0,"LINESTRING(5456.4139 54884.9360, 5479.2427 54866.6070)"
SEGMENTATION-ZONE 1-2,E4N.5,2,0,"LINESTRING(5488.9068 54858.8478, 5522.9748 54831.4950)"
SEGMENTATION-ZONE 1-2,E4N.6,2,0,"LINESTRING(5532.1680 54824.1138, 5555.8719 54805.0822)"
SEGMENTATION-ZONE 1-2,E4N.7,2,0,"LINESTRING(5560.5022 54801.3646, 5590.9213 54776.9431)"
SEGMENTATION-ZONE 1-2,E4N.8,2,0,"LINESTRING(5595.9899 54772.8719, 5620.9124 54752.8619)"
SEGMENTATION-ZONE 1-2,E4N.10,2,0,"LINESTRING(5631.0195 54744.7470, 5666.5803 54716.1956)"
SEGMENTATION-ZONE 1-2,E4N.11,2,0,"LINESTRING(5663.2830 54723.9727, 5670.2543 54718.3756)"
SEGMENTATION-ZONE 1-2,E4N.12,2,0,"LINESTRING(5628.7249 54751.7191, 5658.6493 54727.6931)"
SEGMENTATION-ZONE 1-2,E4N.14,2,0,"LINESTRING(5558.3762 54808.2012, 5588.7624 54783.8045)"
SEGMENTATION-ZONE 1-2,E4N.15,2,0,"LINESTRING(5525.4776 54834.6121, 5553.6617 54811.9833)"
SEGMENTATION-ZONE 1-2,E4N.16,2,0,"LINESTRING(5492.5808 54861.0277, 5515.3055 54842.7822)"
SEGMENTATION-ZONE 1-2,E4N.18,2,0,"LINESTRING(5415.8802 54922.6098, 5439.5963 54903.5683)"
SEGMENTATION-ZONE 1-2,E4N.19,2,0,"LINESTRING(5380.7847 54950.7876, 5411.1350 54926.4196)"
SEGMENTATION-ZONE 1-2,E4.13,2,0,"LINESTRING(5698.3223 54695.8400, 5674.9502 54714.6051)"
SEGMENTATION-ZONE 1-2,F1.7,2,0,"LINESTRING(7282.5367 53244.8156, 7329.3045 53207.2692)"
SEGMENTATION-ZONE 1-2,F1.8,2,0,"LINESTRING(7336.7845 53201.2640, 7339.1239 53199.3859)"
SEGMENTATION-ZONE 1-2,T.9,2,0,"LINESTRING(7170.6638 53218.9675, 7218.5008 53180.5627)"
SEGMENTATION-ZONE 1-2,T.10,2,0,"LINESTRING(7224.4743 53175.9631, 7275.6661 53134.8333)"
SEGMENTATION-ZONE 1-2,T.11,2,0,"LINESTRING(7286.3168 53126.2682, 7329.8398 53091.3375)"
SEGMENTATION-ZONE 1-2,T.12,2,0,"LINESTRING(7341.1562 53082.2494, 7386.3968 53045.9272)"
SEGMENTATION-ZONE 1-2,T.13,2,0,"LINESTRING(7397.7105 53036.8639, 7442.6232 53000.8067)"
SEGMENTATION-ZONE 1-2,T.14,2,0,"LINESTRING(7448.2875 52996.2819, 7470.8970 52978.1219)"
SEGMENTATION-ZONE 1-2,T.14a,2,0,"LINESTRING(7476.5500 52973.5814, 7499.1600 52955.4212)"
SEGMENTATION-ZONE 1-2,T.15,2,0,"LINESTRING(7510.5872 52946.2374, 7532.8086 52928.3897)"
SEGMENTATION-ZONE 1-2,T.17,2,0,"LINESTRING(7479.0529 52976.6966, 7490.3581 52967.6176)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4477.0719 55735.5328, 4474.9237 55732.8858)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4476.3117 55710.7318, 4479.5755 55709.7473)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4410.6520 55659.0846, 4408.8588 55660.5249)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4427.5555 55643.8285, 4426.1153 55642.0353)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4502.8953 55608.9238, 4500.9461 55610.4893)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4503.7919 55583.1368, 4502.1012 55581.0317)"
SEGMENTATION-ZONE 1-2,TEPA.1,2,0,"LINESTRING(4622.3688 55707.3143, 4620.8033 55705.3651)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(4967.9990 55436.7092, 4965.8780 55434.0404)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5063.7453 55380.1480, 5066.8991 55377.6150)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5056.4874 55378.2815, 5063.1419 55372.9370)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5142.1718 55317.1862, 5139.0180 55319.7191)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5141.9154 55309.6966, 5135.2609 55315.0411)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5219.2362 55255.3205, 5222.1561 55252.9754)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5218.3989 55248.2974, 5211.9783 55253.4541)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5287.0789 55200.8497, 5283.9251 55203.3826)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5280.1688 55198.7051, 5286.8233 55193.3605)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5175.8909 55254.6854, 5173.7699 55252.0166)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5252.8074 55105.4843, 5250.9698 55103.2409)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5146.5905 55153.6685, 5149.3420 55151.6558)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5115.3646 55212.4754, 5116.9835 55214.4919)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5000.9776 55300.7598, 4998.9111 55298.1869)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(4925.1048 55368.2096, 4923.9151 55366.7282)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5097.5486 55094.1801, 5094.3949 55096.7130)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5047.3851 55098.4095, 5045.6943 55096.3044)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(4946.9218 55090.7133, 4946.1077 55089.6998)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5097.2111 54941.1006, 5095.3952 54938.8395)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5371.7858 55088.8423, 5370.0951 55086.7372)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5436.1497 54959.9509, 5435.2854 54957.6051)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5345.1244 55007.7385, 5347.2295 55006.0477)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5595.3618 54909.3673, 5593.6711 54907.2622)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5589.0639 54811.4214, 5591.1690 54809.7307)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5787.1791 54842.3569, 5793.8336 54837.0124)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(5855.7334 54787.2487, 5849.0789 54792.5932)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5861.2723 54701.7509, 5862.0863 54702.7644)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5740.4953 54806.4399, 5738.6793 54804.1788)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5688.1095 54748.8283, 5686.1057 54746.3334)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5692.2795 54744.7101, 5690.5887 54742.6050)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5697.4970 54722.9685, 5699.8775 54721.3123)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5654.7159 54665.2134, 5657.1475 54664.2930)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(5825.1999 54641.7072, 5823.3839 54639.4462)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5703.4278 54591.6854, 5699.9137 54593.1315)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5552.5164 54562.3224, 5555.6701 54559.7895)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5643.8374 54497.3804, 5647.0247 54501.3490)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5802.7058 54480.0235, 5801.0484 54477.9289)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5744.0096 54404.9049, 5745.1959 54404.7245)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5895.3655 54314.8156, 5893.8662 54312.8451)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5948.4284 54240.5249, 5949.9790 54242.4552)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(5988.1268 54227.0143, 5990.7845 54224.8794)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6046.2964 54284.9114, 6044.6057 54282.8063)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6129.3463 54362.6900, 6127.2412 54364.3807)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6099.2771 54423.1719, 6098.4631 54422.1583)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6146.8305 54473.1111, 6145.0146 54470.8500)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(6228.3573 54487.3232, 6234.7779 54482.1665)"
SEGMENTATION-ZONE 1-2,SIG2.1,2,0,"LINESTRING(6295.2707 54432.8109, 6288.8501 54437.9676)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6326.3128 54364.3622, 6325.8976 54362.5081)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6415.7242 54280.5047, 6416.2554 54283.9641)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6378.2374 54280.9833, 6379.0259 54282.0169)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6371.3245 54288.9429, 6371.6412 54290.8164)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6320.9357 54251.2159, 6319.2450 54249.1108)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6155.5985 54230.5871, 6153.0317 54232.8305)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6173.2410 54187.5581, 6174.3868 54188.5915)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6096.7816 54146.8138, 6098.9126 54149.4747)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6282.6376 54006.9327, 6281.8236 54005.9191)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6291.9961 53970.5783, 6290.3053 53968.4731)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6301.6499 53962.1481, 6299.5448 53963.8388)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6364.3428 54032.7879, 6362.6521 54030.6828)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6441.6916 54117.0626, 6443.7967 54115.3719)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6485.8422 54198.7244, 6484.1515 54196.6193)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6544.8707 54152.2359, 6543.1449 54151.4411)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6620.5136 54135.3342, 6618.4930 54134.2356)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6636.2544 54107.3714, 6634.6318 54106.3828)"
SEGMENTATION-ZONE 1-2,SIG2.2,2,0,"LINESTRING(6544.0337 54049.1825, 6545.7244 54051.2876)"
SEGMENTATION-ZONE 1-2,SIG2.3,2,0,"LINESTRING(6465.5930 53984.4051, 6463.4879 53986.0959)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6465.8754 53964.8424, 6465.0614 53963.8288)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6471.0507 53962.5082, 6469.3600 53960.4031)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6588.7734 53843.9787, 6587.9594 53842.9652)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6592.1494 53841.2673, 6591.3354 53840.2538)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6707.9232 53941.1170, 6706.9440 53939.9245)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6744.4136 53992.9387, 6742.8481 53990.9895)"
SEGMENTATION-ZONE 1-2,SIG3.1,2,0,"LINESTRING(6947.0440 53857.8555, 6946.5613 53855.4026)"
SEGMENTATION-ZONE 1-2,SIG3.1,2,0,"LINESTRING(6900.3567 53862.6253, 6900.6770 53865.1047)"
SEGMENTATION-ZONE 1-2,SIG3.1,2,0,"LINESTRING(6872.5642 53934.6206, 6871.9444 53932.1991)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6950.1558 53743.4642, 6948.5904 53741.5150)"
SEGMENTATION-ZONE 1-2,SIG3.2,2,0,"LINESTRING(6809.7486 53821.9634, 6811.8537 53820.2727)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6737.1951 53744.2463, 6736.3811 53743.2327)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6731.9971 53746.7537, 6733.6878 53748.8588)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6825.4022 53696.5434, 6823.2970 53698.2341)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6785.7776 53601.8075, 6784.0869 53599.7024)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6751.3547 53604.7364, 6748.8713 53607.0718)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(7005.1282 53395.9844, 7007.0716 53394.4117)"
SEGMENTATION-ZONE 1-2,SIG3.3,2,0,"LINESTRING(6970.3741 53452.8401, 6971.2151 53453.8314)"
